,ep_score
0,-13.993946118957197
1,0.8135569433973577
2,8.472813412983548
3,-13.495698572049951
4,7.571402574211143
5,-4.336630002241282
6,-22.223843154116786
7,-16.06916978013323
8,-12.218081788970006
9,-32.668149044455255
10,-20.57396750634545
11,22.385702671865374
12,-6.153607291384758
13,2.3835133819311674
14,32.26071652214227
15,-12.923331597731488
16,4.133221967958224
17,21.713673689015796
18,24.253920315032744
19,5.7961598745191
20,7.701449525369086
21,26.84474088135278
22,21.652580605172503
23,17.171101099019687
24,15.873487461591667
25,20.91806186082708
26,17.959944806772402
27,16.52317629031444
28,12.811926793258468
29,20.170459692858213
30,18.21011553526648
31,7.40296052088124
32,10.856130222105106
33,11.073830227791918
34,13.688926554423121
35,6.835885751792073
36,13.018480827412539
37,3.9214670484012144
38,10.772935682584652
39,8.2960521646205
40,14.86557003802305
41,9.644525730525435
42,11.708775537617344
43,5.791990267063088
44,8.919839659004001
45,9.62992989732641
46,16.24300899583267
47,16.169792922794365
48,2.1247836771757007
49,6.159072979556335
50,11.658813543533213
51,15.50615367150922
52,8.639197367494024
53,9.316797778981705
54,10.800515472942124
55,13.056429010919901
56,10.778941988666986
57,12.32299084863776
58,8.94400984713397
59,5.6531454672838395
60,3.62712411066564
61,8.106520264463928
62,10.24878700173983
63,13.95451575735335
64,6.366819556500867
65,7.732649677477205
66,4.711647304922893
67,1.4263986543668468
68,6.535010292231864
69,6.487158111350811
70,12.474776913119197
71,7.747602501480243
72,8.95639924721575
73,1.1340168147895944
74,7.335791774647741
75,10.678426147213964
76,1.8377107041981193
77,10.263849017539371
78,6.9163423585460295
79,8.90673895861194
80,4.940329218695556
81,2.975618396959009
82,14.384084913815661
83,1.3614767360510107
84,-0.09079408869320803
85,8.871748241109378
86,0.4125617492158883
87,12.107451132136283
88,-0.07981515244423171
89,0.03911560132368996
90,5.103134278845587
91,7.714102713368963
92,11.800446228676291
93,7.649042716268756
94,11.753191507345614
95,4.915765029238915
96,3.715345192155878
97,-0.12001069984040978
98,7.070296621048799
99,10.330439521622697
