,ep_score
513,10
514,10
515,10
516,11
517,17
518,9
519,11
520,13
521,11
522,10
523,10
524,8
525,14
526,8
527,11
528,13
529,13
530,12
531,11
532,9
533,8
534,11
535,9
536,11
537,9
538,17
539,12
540,11
541,8
542,11
543,15
544,7
545,12
546,9
547,11
548,11
549,7
550,8
551,11
552,9
553,8
554,11
555,9
556,17
557,9
558,10
559,9
560,11
561,16
562,12
563,9
564,9
565,13
566,10
567,9
568,16
569,14
570,17
571,13
572,14
573,8
574,15
575,15
576,17
577,14
578,17
579,7
580,20
581,19
582,12
583,14
584,11
585,9
586,9
587,13
588,9
589,11
590,13
591,12
592,8
593,8
594,12
595,13
596,13
597,9
598,10
599,8
600,16
601,12
602,9
603,9
604,11
605,13
606,15
607,10
608,9
609,12
610,11
611,9
612,9
613,10
614,20
615,12
616,10
617,14
618,9
619,10
620,17
621,11
622,9
623,12
624,9
625,10
626,10
627,13
628,10
629,10
630,12
631,11
632,15
633,11
634,14
635,8
636,10
637,8
638,8
639,11
640,10
641,13
642,10
643,10
644,10
645,13
646,10
647,9
648,10
649,10
650,10
651,10
652,11
653,14
654,13
655,10
656,13
657,13
658,17
659,9
660,8
661,11
662,12
663,11
664,7
665,11
666,15
667,9
668,9
669,14
670,15
671,9
672,13
673,10
674,15
675,13
676,14
677,20
678,9
679,12
680,9
681,21
682,11
683,10
684,11
685,9
686,11
687,14
688,11
689,10
690,11
691,13
692,13
693,15
694,11
695,10
696,11
697,18
698,8
699,12
700,9
701,9
702,13
703,10
704,15
705,10
706,11
707,13
708,11
709,11
710,11
711,15
712,11
713,9
714,14
715,12
716,12
717,10
718,9
719,11
720,13
721,10
722,15
723,11
724,17
725,10
726,12
727,13
728,16
729,12
730,14
731,15
732,9
733,10
734,12
735,8
736,12
737,16
738,12
739,12
740,12
741,11
742,10
743,9
744,18
745,13
746,17
747,13
748,16
749,12
750,9
751,8
752,12
753,12
754,12
755,13
756,19
757,8
758,9
759,9
760,10
761,9
762,11
763,15
764,10
765,11
766,10
767,10
768,12
769,11
770,21
771,8
772,10
773,10
774,11
775,8
776,6
777,9
778,7
779,9
780,9
781,16
782,12
783,9
784,11
785,14
786,10
787,10
788,9
789,10
790,13
791,9
792,10
793,13
794,13
795,15
796,10
797,11
798,14
799,12
800,11
801,14
802,13
803,15
804,8
805,8
806,12
807,9
808,13
809,12
810,7
811,8
812,11
813,11
814,9
815,14
816,14
817,9
818,10
819,13
820,10
821,7
822,17
823,9
824,11
825,16
826,10
827,10
828,9
829,12
830,23
831,17
832,10
833,8
834,10
835,16
836,11
837,12
838,12
839,8
840,8
841,12
842,7
843,13
844,10
845,13
846,14
847,10
848,14
849,14
850,9
851,8
852,8
853,13
854,14
855,12
856,26
857,12
858,9
859,10
860,10
861,12
862,9
863,9
864,12
865,17
866,15
867,11
868,11
869,9
870,8
871,15
872,14
873,11
874,12
875,9
876,19
877,10
878,10
879,17
880,9
881,9
882,20
883,12
884,10
885,14
886,10
887,10
888,12
889,13
890,13
891,13
892,9
893,9
894,8
895,8
896,14
897,9
898,11
899,16
900,8
901,9
902,10
903,15
904,9
905,10
906,12
907,14
908,10
909,7
910,21
911,9
912,13
913,12
914,12
915,14
916,17
917,9
918,13
919,7
920,19
921,14
922,9
923,14
924,12
925,8
926,10
927,13
928,11
929,10
930,14
931,9
932,11
933,15
934,10
935,11
936,11
937,12
938,9
939,10
940,10
941,8
942,12
943,10
944,12
945,9
946,17
947,17
948,8
949,8
950,12
951,15
952,13
953,12
954,9
955,14
956,15
957,10
958,11
959,12
960,15
961,9
962,14
963,15
964,12
965,9
966,10
967,12
968,13
969,15
970,8
971,11
972,8
973,16
974,12
975,10
976,10
977,10
978,14
979,11
980,8
981,13
982,16
983,13
984,16
985,12
986,9
987,12
988,11
989,9
990,11
991,11
992,12
993,9
994,11
995,10
996,9
997,13
998,11
999,11
1000,10
1001,10
1002,14
1003,12
1004,18
1005,11
1006,11
1007,8
1008,10
1009,10
1010,14
1011,9
1012,10
1013,9
1014,18
1015,8
1016,8
1017,13
1018,13
1019,12
1020,9
1021,14
1022,11
1023,10
1024,12
1025,10
1026,10
1027,9
1028,12
1029,16
1030,8
1031,8
1032,13
1033,9
1034,9
1035,10
1036,8
1037,15
1038,17
1039,10
1040,8
1041,7
1042,12
1043,18
1044,10
1045,13
1046,11
1047,13
1048,11
1049,12
1050,12
1051,17
1052,11
1053,9
1054,10
1055,19
1056,10
1057,16
1058,12
1059,18
1060,8
1061,11
1062,12
1063,10
1064,9
1065,13
1066,9
1067,11
1068,8
1069,9
1070,10
1071,10
1072,8
1073,11
1074,10
1075,12
1076,8
1077,9
1078,13
1079,13
1080,12
1081,9
1082,17
1083,20
1084,8
1085,9
1086,14
1087,13
1088,9
1089,9
1090,8
1091,20
1092,13
1093,11
1094,16
1095,9
1096,14
1097,13
1098,10
1099,9
1100,24
1101,12
1102,10
1103,11
1104,13
1105,11
1106,12
1107,10
1108,9
1109,10
1110,10
1111,14
1112,14
1113,10
1114,8
1115,11
1116,10
1117,8
1118,13
1119,10
1120,10
1121,9
1122,7
1123,9
1124,9
1125,14
1126,10
1127,12
1128,10
1129,12
1130,11
1131,13
1132,21
1133,6
1134,11
1135,12
1136,10
1137,12
1138,12
1139,13
1140,10
1141,21
1142,11
1143,12
1144,14
1145,12
1146,9
1147,15
1148,19
1149,9
1150,11
1151,10
1152,10
1153,19
1154,12
1155,11
1156,12
1157,17
1158,10
1159,12
1160,9
1161,13
1162,13
1163,14
1164,10
1165,12
1166,10
1167,12
1168,11
1169,9
1170,14
1171,10
1172,12
1173,8
1174,12
1175,10
1176,10
1177,15
1178,9
1179,9
1180,14
1181,9
1182,10
1183,10
1184,11
1185,10
1186,9
1187,17
1188,11
1189,11
1190,12
1191,15
1192,13
1193,9
1194,9
1195,17
1196,10
1197,10
1198,22
1199,11
1200,8
1201,12
1202,10
1203,10
1204,11
1205,8
1206,13
1207,15
1208,10
1209,20
1210,9
1211,9
1212,12
1213,15
1214,11
1215,19
1216,22
1217,11
1218,14
1219,15
1220,11
1221,16
1222,10
1223,16
1224,9
1225,15
1226,15
1227,11
1228,13
1229,15
1230,16
1231,14
1232,22
1233,16
1234,12
1235,14
1236,13
1237,13
1238,20
1239,14
1240,9
1241,9
1242,12
1243,13
1244,11
1245,9
1246,11
1247,17
1248,9
1249,10
1250,18
1251,13
1252,16
1253,13
1254,8
1255,15
1256,25
1257,12
1258,14
1259,11
1260,12
1261,13
1262,20
1263,11
1264,8
1265,12
1266,11
1267,10
1268,15
1269,14
1270,12
1271,12
1272,11
1273,8
1274,10
1275,13
1276,12
1277,15
1278,8
1279,11
1280,19
1281,13
1282,9
1283,10
1284,13
1285,17
1286,11
1287,9
1288,20
1289,22
1290,9
1291,13
1292,9
1293,11
1294,14
1295,10
1296,9
1297,14
1298,11
1299,10
1300,11
1301,8
1302,11
1303,12
1304,11
1305,10
1306,13
1307,9
1308,9
1309,13
1310,10
1311,16
1312,7
1313,13
1314,8
1315,9
1316,12
1317,11
1318,10
1319,11
1320,10
1321,9
1322,14
1323,11
1324,11
1325,15
1326,17
1327,9
1328,10
1329,9
1330,13
1331,11
1332,12
1333,9
1334,10
1335,14
1336,17
1337,9
1338,10
1339,10
1340,13
1341,11
1342,25
1343,10
1344,11
1345,12
1346,12
1347,8
1348,16
1349,10
1350,9
1351,11
1352,10
1353,10
1354,9
1355,13
1356,16
1357,9
1358,19
1359,10
1360,21
1361,18
1362,10
1363,8
1364,9
1365,14
1366,11
1367,13
1368,11
1369,14
1370,17
1371,14
1372,11
1373,12
1374,9
1375,20
1376,9
1377,8
1378,12
1379,17
1380,14
1381,16
1382,15
1383,9
1384,12
1385,15
1386,8
1387,11
1388,9
1389,18
1390,10
1391,20
1392,10
1393,9
1394,8
1395,14
1396,9
1397,10
1398,16
1399,10
1400,12
1401,10
1402,15
1403,20
1404,11
1405,15
1406,10
1407,10
1408,10
1409,10
1410,11
1411,14
1412,13
1413,15
1414,13
1415,11
1416,16
1417,13
1418,14
1419,15
1420,22
1421,8
1422,10
1423,13
1424,12
1425,12
1426,10
1427,12
1428,12
1429,16
1430,9
1431,13
1432,8
1433,16
1434,12
1435,14
1436,11
1437,9
1438,12
1439,21
1440,10
1441,9
1442,14
1443,14
1444,10
1445,10
1446,10
1447,13
1448,18
1449,10
1450,13
1451,10
1452,9
1453,12
1454,18
1455,13
1456,19
1457,13
1458,10
1459,12
1460,14
1461,14
1462,13
1463,13
1464,14
1465,11
1466,15
1467,12
1468,15
1469,11
1470,10
1471,10
1472,11
1473,12
1474,12
1475,9
1476,13
1477,12
1478,12
1479,12
1480,22
1481,7
1482,11
1483,8
1484,11
1485,11
1486,10
1487,10
1488,9
1489,12
1490,9
1491,16
1492,16
1493,16
1494,15
1495,15
1496,16
1497,15
1498,10
1499,18
1500,13
1501,10
1502,9
1503,15
1504,15
1505,8
1506,25
1507,12
1508,9
1509,13
1510,12
1511,9
1512,17
1513,9
1514,12
1515,12
1516,12
1517,9
1518,10
1519,11
1520,13
1521,10
1522,11
1523,8
1524,15
1525,13
1526,11
1527,12
1528,16
1529,13
1530,11
1531,11
1532,10
1533,12
1534,17
1535,11
1536,12
1537,9
1538,12
1539,10
1540,16
1541,16
1542,8
1543,26
1544,11
1545,12
1546,9
1547,11
1548,10
1549,11
1550,10
1551,13
1552,15
1553,9
1554,13
1555,9
1556,14
1557,13
1558,12
1559,15
1560,12
1561,11
1562,10
1563,10
1564,9
1565,10
1566,12
1567,8
1568,10
1569,10
1570,10
1571,10
1572,10
1573,13
1574,15
1575,18
1576,9
1577,9
1578,11
1579,17
1580,11
1581,20
1582,9
1583,9
1584,10
1585,10
1586,10
1587,11
1588,14
1589,12
1590,19
1591,16
1592,10
1593,11
1594,13
1595,11
1596,11
1597,8
1598,8
1599,9
1600,13
1601,10
1602,13
1603,17
1604,10
1605,15
1606,13
1607,19
1608,10
1609,13
1610,8
1611,10
1612,9
1613,10
1614,10
1615,14
1616,10
1617,17
1618,12
1619,14
1620,18
1621,13
1622,12
1623,16
1624,13
1625,8
1626,9
1627,10
1628,14
1629,11
1630,9
1631,12
1632,8
1633,11
1634,9
1635,9
1636,16
1637,9
1638,18
1639,18
1640,12
1641,16
1642,18
1643,11
1644,11
1645,11
1646,11
1647,14
1648,16
1649,11
1650,14
1651,11
1652,9
1653,13
1654,9
1655,13
1656,9
1657,12
1658,14
1659,12
1660,20
1661,23
1662,14
1663,10
1664,18
1665,9
1666,9
1667,11
1668,9
1669,10
1670,14
1671,12
1672,8
1673,10
1674,14
1675,9
1676,16
1677,16
1678,9
1679,18
1680,11
1681,11
1682,9
1683,18
1684,13
1685,17
1686,15
1687,19
1688,10
1689,12
1690,10
1691,9
1692,12
1693,12
1694,9
1695,16
1696,11
1697,19
1698,16
1699,17
1700,21
1701,11
1702,12
1703,10
1704,14
1705,11
1706,13
1707,14
1708,11
1709,11
1710,17
1711,14
1712,10
1713,14
1714,8
1715,11
1716,9
1717,13
1718,20
1719,20
1720,10
1721,10
1722,16
1723,11
1724,13
1725,20
1726,9
1727,14
1728,17
1729,10
1730,19
1731,13
1732,16
1733,9
1734,11
1735,10
1736,10
1737,10
1738,13
1739,10
1740,20
1741,18
1742,14
1743,15
1744,18
1745,11
1746,12
1747,10
1748,16
1749,13
1750,11
1751,11
1752,12
1753,10
1754,12
1755,10
1756,11
1757,11
1758,9
1759,20
1760,11
1761,10
1762,9
1763,12
1764,9
1765,12
1766,15
1767,15
1768,8
1769,10
1770,11
1771,12
1772,12
1773,13
1774,14
1775,10
1776,9
1777,10
1778,11
1779,9
1780,9
1781,10
1782,8
1783,11
1784,13
1785,15
1786,11
1787,9
1788,14
1789,9
1790,18
1791,16
1792,11
1793,15
1794,12
1795,13
1796,10
1797,22
1798,8
1799,9
1800,16
1801,12
1802,9
1803,10
1804,12
1805,18
1806,12
1807,16
1808,15
1809,9
1810,8
1811,13
1812,14
1813,9
1814,18
1815,10
1816,24
1817,10
1818,12
1819,18
1820,13
1821,21
1822,9
1823,21
1824,9
1825,11
1826,11
1827,15
1828,10
1829,13
1830,17
1831,16
1832,10
1833,12
1834,10
1835,11
1836,10
1837,15
1838,17
1839,15
1840,9
1841,13
1842,12
1843,10
1844,9
1845,15
1846,16
1847,11
1848,9
1849,12
1850,13
1851,18
1852,11
1853,15
1854,13
1855,9
1856,14
1857,16
1858,11
1859,13
1860,12
1861,9
1862,15
1863,13
1864,9
1865,12
1866,16
1867,11
1868,18
1869,11
1870,11
1871,12
1872,13
1873,18
1874,11
1875,19
1876,12
1877,12
1878,9
1879,14
1880,12
1881,20
1882,13
1883,9
1884,12
1885,11
1886,22
1887,10
1888,9
1889,9
1890,12
1891,11
1892,11
1893,11
1894,12
1895,8
1896,25
1897,10
1898,12
1899,19
1900,14
1901,8
1902,12
1903,10
1904,13
1905,22
1906,22
1907,11
1908,9
1909,11
1910,12
1911,18
1912,10
1913,29
1914,23
1915,13
1916,17
1917,20
1918,10
1919,9
1920,8
1921,13
1922,16
1923,14
1924,12
1925,11
1926,9
1927,15
1928,15
1929,15
1930,16
1931,14
1932,12
1933,17
1934,22
1935,11
1936,10
1937,17
1938,17
1939,9
1940,10
1941,13
1942,11
1943,16
1944,9
1945,12
1946,9
1947,19
1948,10
1949,12
1950,15
1951,9
1952,15
1953,28
1954,11
1955,10
1956,10
1957,12
1958,15
1959,15
1960,8
1961,10
1962,12
1963,16
1964,14
1965,10
1966,17
1967,14
1968,21
1969,13
1970,12
1971,11
1972,10
1973,11
1974,10
1975,13
1976,10
1977,18
1978,13
1979,10
1980,16
1981,13
1982,9
1983,11
1984,8
1985,19
1986,15
1987,12
1988,13
1989,12
1990,8
1991,20
1992,11
1993,23
1994,17
1995,13
1996,16
1997,9
1998,9
1999,9
2000,9
2001,15
2002,9
2003,10
2004,12
2005,9
2006,19
2007,11
2008,10
2009,15
2010,10
2011,17
2012,20
2013,10
2014,11
2015,14
2016,19
2017,13
2018,17
2019,9
2020,13
2021,11
2022,19
2023,12
2024,9
2025,24
2026,8
2027,10
2028,13
2029,11
2030,8
2031,23
2032,12
2033,12
2034,13
2035,14
2036,9
2037,12
2038,14
2039,11
2040,10
2041,18
2042,10
2043,10
2044,20
2045,10
2046,15
2047,11
2048,11
2049,11
2050,13
2051,11
2052,15
2053,17
2054,11
2055,19
2056,11
2057,13
2058,10
2059,13
2060,10
2061,12
2062,13
2063,12
2064,15
2065,11
2066,20
2067,11
2068,12
2069,9
2070,17
2071,13
2072,11
2073,13
2074,15
2075,11
2076,22
2077,18
2078,8
2079,8
2080,11
2081,12
2082,19
2083,10
2084,18
2085,23
2086,17
2087,11
2088,14
2089,11
2090,10
2091,12
2092,22
2093,11
2094,21
2095,11
2096,16
2097,20
2098,13
2099,12
2100,17
2101,14
2102,11
2103,11
2104,14
2105,12
2106,13
2107,9
2108,10
2109,12
2110,10
2111,10
2112,12
2113,11
2114,11
2115,11
2116,13
2117,15
2118,17
2119,10
2120,10
2121,10
2122,12
2123,9
2124,20
2125,12
2126,10
2127,18
2128,23
2129,9
2130,19
2131,13
2132,14
2133,12
2134,11
2135,14
2136,15
2137,16
2138,10
2139,10
2140,10
2141,12
2142,12
2143,11
2144,13
2145,8
2146,13
2147,12
2148,10
2149,10
2150,21
2151,9
2152,22
2153,18
2154,22
2155,15
2156,11
2157,20
2158,20
2159,10
2160,12
2161,12
2162,9
2163,12
2164,15
2165,12
2166,11
2167,15
2168,10
2169,18
2170,9
2171,13
2172,9
2173,12
2174,12
2175,13
2176,16
2177,11
2178,18
2179,8
2180,17
2181,11
2182,10
2183,10
2184,10
2185,14
2186,15
2187,16
2188,12
2189,11
2190,11
2191,10
2192,10
2193,12
2194,16
2195,16
2196,10
2197,11
2198,14
2199,10
2200,11
2201,11
2202,14
2203,8
2204,9
2205,16
2206,12
2207,9
2208,12
2209,12
2210,13
2211,12
2212,18
2213,12
2214,21
2215,15
2216,11
2217,18
2218,16
2219,14
2220,9
2221,9
2222,11
2223,10
2224,13
2225,10
2226,10
2227,11
2228,16
2229,12
2230,19
2231,20
2232,10
2233,9
2234,10
2235,10
2236,10
2237,9
2238,11
2239,11
2240,11
2241,24
2242,10
2243,19
2244,10
2245,12
2246,13
2247,14
2248,18
2249,20
2250,10
2251,12
2252,11
2253,10
2254,14
2255,14
2256,12
2257,12
2258,12
2259,12
2260,13
2261,18
2262,10
2263,14
2264,12
2265,10
2266,16
2267,14
2268,10
2269,11
2270,12
2271,14
2272,11
2273,9
2274,8
2275,19
2276,8
2277,9
2278,10
2279,10
2280,13
2281,9
2282,8
2283,12
2284,9
2285,16
2286,11
2287,16
2288,16
2289,12
2290,10
2291,14
2292,10
2293,17
2294,13
2295,9
2296,15
2297,10
2298,13
2299,13
2300,21
2301,13
2302,12
2303,10
2304,10
2305,13
2306,18
2307,18
2308,14
2309,9
2310,8
2311,13
2312,11
2313,15
2314,11
2315,13
2316,11
2317,11
2318,12
2319,12
2320,10
2321,10
2322,13
2323,10
2324,8
2325,13
2326,11
2327,11
2328,13
2329,11
2330,12
2331,8
2332,11
2333,9
2334,16
2335,13
2336,13
2337,8
2338,11
2339,18
2340,10
2341,20
2342,15
2343,10
2344,8
2345,19
2346,12
2347,19
2348,9
2349,10
2350,10
2351,14
2352,11
2353,14
2354,14
2355,10
2356,19
2357,12
2358,12
2359,14
2360,11
2361,16
2362,10
2363,12
2364,16
2365,15
2366,24
2367,10
2368,17
2369,17
2370,16
2371,19
2372,15
2373,12
2374,13
2375,13
2376,12
2377,19
2378,12
2379,10
2380,16
2381,9
2382,12
2383,11
2384,15
2385,10
2386,11
2387,10
2388,10
2389,13
2390,12
2391,12
2392,24
2393,14
2394,12
2395,14
2396,10
2397,21
2398,12
2399,12
2400,14
2401,14
2402,12
2403,20
2404,35
2405,16
2406,12
2407,16
2408,8
2409,11
2410,13
2411,16
2412,11
2413,12
2414,10
2415,10
2416,15
2417,16
2418,13
2419,11
2420,15
2421,12
2422,10
2423,16
2424,12
2425,12
2426,19
2427,9
2428,11
2429,12
2430,17
2431,13
2432,10
2433,14
2434,14
2435,14
2436,15
2437,11
2438,17
2439,10
2440,19
2441,11
2442,13
2443,9
2444,9
2445,23
2446,17
2447,10
2448,10
2449,12
2450,14
2451,10
2452,14
2453,11
2454,12
2455,10
2456,8
2457,13
2458,10
2459,16
2460,16
2461,9
2462,13
2463,13
2464,9
2465,23
2466,10
2467,10
2468,16
2469,13
2470,12
2471,18
2472,23
2473,13
2474,10
2475,16
2476,11
2477,11
2478,14
2479,12
2480,12
2481,10
2482,11
2483,13
2484,14
2485,10
2486,11
2487,10
2488,12
2489,11
2490,14
2491,13
2492,10
2493,10
2494,15
2495,15
2496,12
2497,13
2498,12
2499,11
2500,11
2501,9
2502,10
2503,15
2504,13
2505,12
2506,11
2507,12
2508,14
2509,12
2510,17
2511,11
2512,11
2513,10
2514,14
2515,14
2516,21
2517,10
2518,16
2519,16
2520,11
2521,13
2522,12
2523,17
2524,14
2525,16
2526,9
2527,12
2528,11
2529,11
2530,9
2531,19
2532,10
2533,21
2534,11
2535,13
2536,17
2537,20
2538,12
2539,11
2540,10
2541,20
2542,13
2543,17
2544,15
2545,11
2546,9
2547,24
2548,13
2549,12
2550,11
2551,11
2552,13
2553,15
2554,11
2555,10
2556,13
2557,15
2558,11
2559,15
2560,14
2561,9
2562,12
2563,13
2564,10
2565,14
2566,12
2567,12
2568,17
2569,8
2570,15
2571,9
2572,16
2573,10
2574,10
2575,12
2576,10
2577,13
2578,10
2579,14
2580,14
2581,16
2582,13
2583,16
2584,12
2585,15
2586,15
2587,15
2588,11
2589,8
2590,11
2591,13
2592,16
2593,13
2594,10
2595,17
2596,11
2597,11
2598,10
2599,13
2600,14
2601,10
2602,12
2603,18
2604,11
2605,18
2606,14
2607,20
2608,17
2609,14
2610,17
2611,8
2612,13
2613,12
2614,15
2615,25
2616,7
2617,36
2618,18
2619,8
2620,21
2621,9
2622,17
2623,12
2624,18
2625,15
2626,10
2627,11
2628,19
2629,11
2630,14
2631,12
2632,15
2633,11
2634,13
2635,11
2636,10
2637,18
2638,15
2639,12
2640,20
2641,11
2642,13
2643,12
2644,12
2645,9
2646,9
2647,16
2648,11
2649,16
2650,14
2651,15
2652,13
2653,14
2654,11
2655,18
2656,17
2657,13
2658,22
2659,10
2660,17
2661,11
2662,11
2663,10
2664,10
2665,11
2666,11
2667,10
2668,11
2669,13
2670,11
2671,13
2672,17
2673,12
2674,25
2675,12
2676,13
2677,12
2678,14
2679,9
2680,15
2681,10
2682,20
2683,9
2684,12
2685,16
2686,14
2687,11
2688,16
2689,11
2690,8
2691,10
2692,14
2693,16
2694,12
2695,10
2696,12
2697,17
2698,12
2699,19
2700,10
2701,18
2702,10
2703,14
2704,12
2705,14
2706,12
2707,10
2708,11
2709,20
2710,11
2711,10
2712,10
2713,10
2714,12
2715,10
2716,10
2717,20
2718,10
2719,12
2720,13
2721,10
2722,13
2723,15
2724,13
2725,19
2726,12
2727,13
2728,17
2729,20
2730,13
2731,19
2732,18
2733,19
2734,21
2735,10
2736,16
2737,13
2738,10
2739,17
2740,16
2741,19
2742,13
2743,11
2744,22
2745,11
2746,13
2747,17
2748,8
2749,9
2750,18
2751,10
2752,14
2753,18
2754,12
2755,16
2756,10
2757,12
2758,9
2759,17
2760,9
2761,8
2762,9
2763,10
2764,12
2765,10
2766,16
2767,11
2768,15
2769,14
2770,13
2771,17
2772,10
2773,15
2774,13
2775,14
2776,26
2777,9
2778,10
2779,16
2780,11
2781,11
2782,12
2783,9
2784,10
2785,9
2786,11
2787,11
2788,14
2789,12
2790,18
2791,8
2792,11
2793,14
2794,12
2795,18
2796,23
2797,11
2798,12
2799,11
2800,15
2801,11
2802,12
2803,10
2804,12
2805,15
2806,11
2807,11
2808,9
2809,13
2810,15
2811,16
2812,9
2813,11
2814,10
2815,11
2816,10
2817,11
2818,9
2819,12
2820,9
2821,13
2822,12
2823,11
2824,17
2825,14
2826,15
2827,16
2828,13
2829,15
2830,11
2831,16
2832,12
2833,15
2834,12
2835,10
2836,13
2837,9
2838,9
2839,9
2840,20
2841,14
2842,10
2843,16
2844,18
2845,20
2846,16
2847,14
2848,10
2849,12
2850,10
2851,28
2852,18
2853,15
2854,27
2855,12
2856,13
2857,9
2858,22
2859,13
2860,10
2861,18
2862,29
2863,11
2864,19
2865,9
2866,12
2867,10
2868,14
2869,10
2870,10
2871,20
2872,25
2873,16
2874,16
2875,9
2876,9
2877,10
2878,14
2879,22
2880,15
2881,13
2882,10
2883,13
2884,16
2885,32
2886,13
2887,10
2888,11
2889,8
2890,12
2891,11
2892,21
2893,16
2894,10
2895,11
2896,14
2897,23
2898,18
2899,13
2900,12
2901,10
2902,11
2903,9
2904,12
2905,17
2906,16
2907,11
2908,11
2909,15
2910,11
2911,13
2912,18
2913,11
2914,9
2915,9
2916,21
2917,10
2918,20
2919,10
2920,13
2921,16
2922,11
2923,12
2924,16
2925,9
2926,10
2927,12
2928,17
2929,10
2930,11
2931,11
2932,24
2933,11
2934,12
2935,12
2936,17
2937,13
2938,13
2939,11
2940,9
2941,11
2942,17
2943,18
2944,12
2945,12
2946,9
2947,11
2948,10
2949,8
2950,14
2951,9
2952,10
2953,12
2954,16
2955,12
2956,12
2957,10
2958,13
2959,14
2960,12
2961,17
2962,21
2963,9
2964,16
2965,21
2966,12
2967,16
2968,31
2969,18
2970,12
2971,14
2972,12
2973,13
2974,10
2975,14
2976,11
2977,12
2978,11
2979,10
2980,20
2981,10
2982,10
2983,14
2984,12
2985,15
2986,16
2987,20
2988,9
2989,11
2990,12
2991,16
2992,18
2993,12
2994,15
2995,14
2996,15
