,ep_score
0,138.53280166799004
1,54.88196310858049
2,73.28209125879573
3,73.08904532535325
4,110.17347464733044
5,91.85506418397429
6,110.73918123875936
7,54.43556121083929
8,63.989708510879005
9,92.01036192234075
10,45.324556204765535
11,101.72339656535064
12,147.32256509842526
13,72.92263980355034
14,82.19847337498007
15,72.99091677297315
16,100.85785907999197
17,73.12524296449358
18,73.46309719552131
19,101.18147281894755
20,92.16226134145059
21,101.25290811660308
22,72.99435534667364
23,73.02997088203588
24,82.29751292259635
25,72.94595308864159
26,110.10112567589871
27,73.20939001096677
28,119.82381997684799
29,91.69618315124212
30,119.888411146512
31,120.52034437902626
32,92.13696815330172
33,129.11666782150118
34,91.76748557144249
35,91.68278374432512
36,119.64728882789773
37,92.38350880503357
38,119.74738637719851
39,82.63578158362415
40,82.87445850510379
41,129.8104125011215
42,139.24238134058166
43,91.8704079856683
44,73.17022554808777
45,92.24763732610236
46,73.49241092893851
47,166.78492713314432
48,91.97701191013968
49,111.07842577829118
50,63.359776486427975
51,82.60563577441704
52,82.69669285248325
53,73.3025879884189
54,101.3724149641657
55,120.19437053896881
56,73.23185408966081
57,92.1465660565964
58,138.97194438749813
59,129.5261652995913
60,138.30458673962957
61,166.77750914917465
62,129.26874704797595
63,120.30262109018274
64,92.04403602428499
65,82.7922855976477
66,110.1836464936898
67,120.45988936372775
68,82.93269995514308
69,73.61059820286124
70,82.94230562588326
71,129.71939644312621
72,101.64212120210998
73,176.07111475157652
74,92.2561360758626
75,91.93241801915993
76,101.48086087692923
77,167.0639953820179
78,119.86664930799391
79,101.85904527419143
80,92.1724213043849
81,101.64370607880662
82,82.67011123822562
83,91.95054989577211
84,92.29422279869947
85,83.03919090509349
86,148.15853221097635
87,83.11821583400351
88,101.31072832006471
89,82.67997549288903
90,110.47287047393436
91,92.34156535555606
92,92.01339772892392
93,83.05930881830245
94,101.50810318808533
95,91.99649670454912
96,82.72339890697168
97,92.24267542714577
98,73.25085366505358
99,83.09228635392968
100,120.47835545516006
101,82.58293351743359
102,82.86506555427918
103,82.43810047390646
104,64.00991123540082
105,64.07003867421511
106,73.19216047332071
107,91.75596739390534
108,91.79432912479434
109,91.60135234649668
110,82.94379230060645
111,110.46926038819693
112,64.014272327197
113,101.52928143809972
114,64.04044957968566
115,64.06012804515109
116,73.37197935732634
117,73.45870526042575
118,73.25625145604893
119,73.3665194925629
120,72.84641382005205
121,73.46876670398015
122,63.48062868185131
123,73.59989618300631
124,63.94808137205212
125,101.051479508175
126,82.18958278234294
127,82.8047535987229
128,91.69619690145521
129,54.690877276339876
130,73.2454890379671
131,82.57676429237772
132,119.79461512216909
133,63.63715157199422
134,73.24081701752402
135,110.74067431672164
136,82.37240291747628
137,83.15541166197355
138,101.22427299543057
139,101.57289660192934
140,82.93099774830692
141,73.08642767906643
142,83.18221084914896
143,110.79724978180946
144,82.90998743478258
145,92.3813784357779
146,129.07518337050834
147,138.0234294043444
148,82.64198740837851
149,110.5826732573385
150,176.2595658428918
151,101.44597660272879
152,82.90207216356104
153,101.36628631356953
154,120.23543966673373
155,129.6725479599762
156,138.68779179827544
157,91.96827501533228
158,92.43817622071244
159,120.54843806648358
160,101.2863801995222
161,83.10664813760218
162,83.05109276732807
163,92.40534365406772
164,73.6698725877428
165,120.40858167844075
166,101.38954362359834
167,110.7113445715824
168,157.21894859237173
169,184.42565927863726
170,129.4567758433891
171,175.40920102234847
172,250.06766274143502
173,92.44936191453132
174,110.75505266158939
175,92.03625498196357
176,166.99047622015388
177,139.1358205406301
178,91.99790759033677
179,110.45406646215011
180,185.32088051489774
181,119.88818485818177
182,147.86012126949203
183,92.2707228794736
184,129.05388105408292
185,82.72250667753694
186,91.85567103868196
187,110.96963208482711
188,138.6064803000923
189,120.1899901633437
190,101.41408923775559
191,174.19110759016138
192,101.16972490123273
193,129.30393125450166
194,120.02609106904004
195,119.89680836755866
196,101.5159447096407
197,91.83349553326869
198,166.43403488019413
199,82.60226158974572
200,91.78576657693917
201,139.0492908639711
202,119.81935405802041
203,129.19891159701913
204,148.2639104060316
205,92.06750078344508
206,119.89881914854737
207,73.36123863355542
208,157.4099227065656
209,82.81460281598369
210,139.01014170915488
211,110.89651347512259
212,101.64961657087728
213,91.71982000003894
214,101.40158133036758
215,82.77725093498353
216,82.94528191218129
217,92.30645784496693
218,101.40313623345504
219,129.3295730308098
220,120.11038208665491
221,139.09517780424386
222,110.71536927337488
223,155.61042009450838
224,147.84035312878137
225,82.55126766732556
226,129.47421276789723
227,82.9223654676894
228,110.73326757623494
229,92.25414097390788
230,184.70178471033609
231,101.59415880243104
232,92.00888953143038
233,110.85771677771834
234,82.45655991145678
235,82.91465475195169
236,110.48141083119319
237,101.29353688539499
238,92.09077118721336
239,82.6378500386266
240,91.90460427854525
241,110.86352429578949
242,110.96518263742782
243,110.74465977176268
244,147.67812124626133
245,82.98591735729376
246,128.83623665331172
247,83.02276456801734
248,110.37083448514389
249,101.39691380285235
250,101.08097974424933
251,110.490147262115
252,110.54946888009934
253,101.24949994073572
254,101.17185321891326
255,91.90350208311696
256,119.73581793153072
257,92.09976803845174
258,91.84057240094052
259,120.12013948303603
260,101.33896162107418
261,91.99719925813562
262,128.9927261077666
263,194.6760335004263
264,92.21933712180133
265,138.56034693110743
266,82.5680251797756
267,110.84942862209134
268,110.79595710332833
269,92.30592723940474
270,164.61189074479387
271,101.141353891472
272,101.15438652507152
273,92.32755276489661
274,110.49065638843199
275,82.61524631369328
276,73.58897695787
277,82.60116818001478
278,101.32756570905224
279,101.55249410657754
280,101.4294147326705
281,147.90830929845396
282,120.24711481172008
283,202.7077071628479
284,110.57414699262219
285,101.20875488184545
286,110.45530056840087
287,120.33465804602602
288,138.8283712553902
289,101.62764405903967
290,129.50418642453656
291,129.09162313265477
292,120.07780088425059
293,110.59946736574426
294,120.3096801492605
295,92.23368940245697
296,92.18175402909895
297,156.91748417793414
298,92.11988890887338
299,174.5723829447436
300,110.6284382113561
301,185.0714788376071
302,91.74998401774315
303,82.81325550034644
304,92.17191785825065
305,91.91843159772449
306,110.7649096358174
307,129.23872764428896
308,92.17729186543372
309,92.05086611271527
310,82.8725692069947
311,91.92471022586166
312,138.40491804986746
313,92.09718610646077
314,101.49170380788759
315,92.00991848205226
316,82.97474594310543
317,92.07464737978344
318,91.72892106380152
319,82.616994982429
320,110.34109244364804
321,82.82075762616641
322,100.8543456029967
323,101.59171548203244
324,92.13728699904699
325,82.85255162866703
326,91.82575954003562
327,82.70206810059715
328,82.86494486960503
329,92.07989753611876
330,82.54744127978061
331,101.4926623963245
332,82.90134586402002
333,73.3457992164349
334,82.46528773000554
335,92.08429291669871
336,82.5306795075418
337,137.6101394014703
338,138.320165718441
339,110.46758805768685
