,ep_score
2100,1000.0
2101,1000.0
2102,1000.0
2103,1000.0
2104,1000.0
2105,1000.0
2106,1000.0
2107,1000.0
2108,1000.0
2109,563.0
2110,1000.0
2111,1000.0
2112,1000.0
2113,1000.0
2114,297.0
2115,1000.0
2116,1000.0
2117,1000.0
2118,1000.0
2119,1000.0
2120,545.0
2121,1000.0
2122,1000.0
2123,1000.0
2124,1000.0
2125,1000.0
2126,1000.0
2127,1000.0
2128,958.0
2129,1000.0
2130,1000.0
2131,1000.0
2132,1000.0
2133,1000.0
2134,1000.0
2135,1000.0
2136,1000.0
2137,1000.0
2138,1000.0
2139,1000.0
2140,1000.0
2141,1000.0
2142,1000.0
2143,1000.0
2144,1000.0
2145,1000.0
2146,1000.0
2147,1000.0
2148,1000.0
2149,1000.0
2150,1000.0
2151,1000.0
2152,1000.0
2153,465.0
2154,1000.0
2155,1000.0
2156,1000.0
2157,1000.0
2158,1000.0
2159,1000.0
2160,1000.0
2161,1000.0
2162,1000.0
2163,1000.0
2164,176.0
2165,1000.0
2166,1000.0
2167,1000.0
2168,1000.0
2169,822.0
2170,1000.0
2171,1000.0
2172,1000.0
2173,1000.0
2174,1000.0
2175,1000.0
2176,725.0
2177,1000.0
2178,1000.0
2179,1000.0
2180,1000.0
2181,796.0
2182,1000.0
2183,1000.0
2184,1000.0
2185,1000.0
2186,1000.0
2187,1000.0
2188,1000.0
2189,1000.0
2190,1000.0
2191,1000.0
2192,1000.0
2193,1000.0
2194,1000.0
2195,1000.0
2196,1000.0
2197,1000.0
2198,544.0
2199,1000.0
2200,1000.0
2201,1000.0
2202,1000.0
2203,1000.0
2204,1000.0
2205,1000.0
2206,1000.0
2207,1000.0
2208,1000.0
2209,1000.0
2210,1000.0
2211,1000.0
2212,1000.0
2213,1000.0
2214,1000.0
2215,1000.0
2216,1000.0
2217,1000.0
2218,1000.0
2219,1000.0
2220,1000.0
2221,1000.0
2222,1000.0
2223,666.0
2224,1000.0
2225,1000.0
2226,1000.0
2227,1000.0
2228,1000.0
2229,1000.0
2230,1000.0
2231,1000.0
2232,1000.0
2233,1000.0
2234,1000.0
2235,1000.0
2236,1000.0
2237,1000.0
2238,1000.0
2239,1000.0
2240,1000.0
2241,1000.0
2242,1000.0
2243,1000.0
2244,1000.0
2245,1000.0
2246,1000.0
2247,1000.0
2248,1000.0
2249,1000.0
2250,1000.0
2251,1000.0
2252,1000.0
2253,1000.0
2254,736.0
2255,699.0
2256,326.0
2257,368.0
2258,485.0
2259,711.0
2260,789.0
2261,130.0
2262,293.0
2263,506.0
2264,129.0
2265,126.0
2266,131.0
2267,149.0
2268,294.0
2269,166.0
2270,320.0
2271,219.0
2272,119.0
2273,156.0
2274,163.0
2275,160.0
2276,186.0
2277,161.0
2278,200.0
2279,118.0
2280,270.0
2281,112.0
2282,350.0
2283,227.0
2284,120.0
2285,229.0
2286,104.0
2287,189.0
2288,188.0
2289,317.0
2290,391.0
2291,380.0
2292,253.0
2293,133.0
2294,521.0
2295,241.0
2296,1000.0
2297,978.0
2298,1000.0
2299,1000.0
2300,201.0
2301,1000.0
2302,1000.0
2303,1000.0
2304,1000.0
2305,1000.0
2306,1000.0
2307,1000.0
2308,1000.0
2309,1000.0
2310,1000.0
2311,1000.0
2312,1000.0
2313,1000.0
2314,1000.0
2315,1000.0
2316,1000.0
2317,1000.0
2318,1000.0
2319,1000.0
2320,1000.0
2321,1000.0
2322,1000.0
2323,1000.0
2324,1000.0
2325,1000.0
2326,1000.0
2327,1000.0
2328,1000.0
2329,1000.0
2330,1000.0
2331,1000.0
2332,533.0
2333,1000.0
2334,1000.0
2335,1000.0
2336,1000.0
2337,1000.0
2338,1000.0
2339,1000.0
2340,1000.0
2341,1000.0
2342,1000.0
2343,1000.0
2344,1000.0
2345,1000.0
2346,1000.0
2347,1000.0
2348,1000.0
2349,1000.0
2350,1000.0
2351,1000.0
2352,1000.0
2353,1000.0
2354,1000.0
2355,1000.0
2356,1000.0
2357,1000.0
2358,1000.0
2359,1000.0
2360,1000.0
2361,1000.0
2362,1000.0
2363,1000.0
2364,1000.0
2365,950.0
2366,1000.0
2367,1000.0
2368,263.0
2369,1000.0
2370,1000.0
2371,1000.0
2372,653.0
2373,1000.0
2374,1000.0
2375,841.0
2376,1000.0
2377,1000.0
2378,1000.0
2379,1000.0
2380,1000.0
2381,1000.0
2382,1000.0
2383,1000.0
2384,1000.0
2385,1000.0
2386,1000.0
2387,1000.0
2388,1000.0
2389,1000.0
2390,176.0
2391,1000.0
2392,1000.0
2393,1000.0
2394,1000.0
2395,1000.0
2396,1000.0
2397,1000.0
2398,1000.0
2399,1000.0
2400,1000.0
2401,1000.0
2402,1000.0
2403,1000.0
2404,1000.0
2405,1000.0
2406,1000.0
2407,1000.0
2408,1000.0
2409,1000.0
2410,1000.0
2411,1000.0
2412,1000.0
2413,1000.0
2414,1000.0
2415,1000.0
2416,780.0
2417,1000.0
2418,1000.0
2419,1000.0
2420,788.0
2421,1000.0
2422,1000.0
2423,1000.0
2424,1000.0
2425,1000.0
2426,1000.0
2427,1000.0
2428,1000.0
2429,1000.0
2430,1000.0
2431,1000.0
2432,1000.0
2433,1000.0
2434,1000.0
2435,1000.0
2436,1000.0
2437,1000.0
2438,1000.0
2439,1000.0
2440,1000.0
2441,476.0
2442,1000.0
2443,921.0
2444,1000.0
2445,1000.0
2446,1000.0
2447,671.0
2448,419.0
2449,933.0
2450,389.0
2451,797.0
2452,1000.0
2453,542.0
2454,611.0
2455,801.0
2456,349.0
2457,1000.0
2458,948.0
2459,1000.0
2460,325.0
2461,749.0
2462,436.0
2463,437.0
2464,280.0
2465,1000.0
2466,486.0
2467,470.0
2468,1000.0
2469,1000.0
2470,238.0
2471,267.0
2472,504.0
2473,570.0
2474,813.0
2475,864.0
2476,589.0
2477,707.0
2478,1000.0
2479,346.0
2480,345.0
2481,337.0
2482,691.0
2483,377.0
2484,912.0
2485,818.0
2486,188.0
2487,1000.0
2488,1000.0
2489,1000.0
2490,1000.0
2491,662.0
2492,1000.0
2493,1000.0
2494,913.0
2495,457.0
2496,469.0
2497,755.0
2498,1000.0
2499,849.0
