,ep_score
126,73.16674167323512
127,83.22933190621859
128,73.61473120588217
129,54.735492830061666
130,54.55593827815602
131,148.4849763120228
132,54.10522059577205
133,73.29651548117462
134,110.59810492794196
135,101.17600433887512
136,101.62211906468683
137,73.6036680190078
138,83.06606848636733
139,82.251788097136
140,64.30254151584282
141,91.72425042631443
142,82.84675302941784
143,82.40359841651225
144,101.3756338130364
145,73.21144224233015
146,100.7688486835067
147,64.11009614934108
148,73.43182867648956
149,72.73017555289483
150,119.70738637388567
151,92.20243418111076
152,100.63873926640065
153,73.30034675373508
154,82.86713605031201
155,91.74177454296148
156,82.85602766914852
157,91.71360823525973
158,83.04127241727939
159,101.30866913239487
160,73.61304717000878
161,119.75893964609115
162,91.80418343612678
163,91.41198739872506
164,73.3709359913435
165,110.33812592290529
166,92.19468659114094
167,82.43788189379606
168,110.29172227692744
169,73.48402422106751
170,73.35316738797245
171,92.0447813473931
172,111.07905254035194
173,91.68517621687215
174,120.08819993566802
175,82.82537541418097
176,73.62328448273325
177,92.23068300806865
178,91.92259749413157
179,91.32662498256778
180,73.59591692059392
181,73.3851138215025
182,92.21709441033703
183,111.02875384279828
184,82.87461665074045
185,110.17348233035088
186,92.33643151953356
187,73.13990054675541
188,120.23712109126795
189,101.33799146680764
190,91.49342698260111
191,101.21066737817382
192,101.41042901200468
193,83.03041411779509
194,64.02694370488888
195,82.8926298156751
196,91.82406004212146
197,82.51763177509369
198,82.33355282224893
199,92.22706791253978
200,91.89467742696527
201,82.16348835529152
202,73.31643696314363
203,72.90924898996661
204,64.19602692164207
205,82.42564291219873
206,82.64629842040353
207,63.75270054681549
208,54.60746459159449
209,64.1911665427607
210,64.12864993953166
211,64.0851657486179
212,63.716899330787236
213,54.847023577336046
214,63.84862863338687
215,63.841395998398035
216,73.18790484030225
217,63.8329047422365
218,54.68518338367612
219,72.87503393445344
220,63.422213931427784
221,64.0360545877115
222,63.59988275012098
223,64.00049847252839
224,54.821022563614
225,64.16115315086246
226,72.74330308454785
227,63.53742649915966
228,63.889618628283465
229,63.982323651222785
230,82.62947603202636
231,64.08935959939217
232,73.01074395222379
233,82.5351127033906
234,64.06546324506739
235,64.09786759506143
236,92.08611009138652
237,73.02705840979715
238,73.21903281460324
239,64.02126783640763
240,73.30029932182777
241,82.23773684334074
242,73.16132314278366
243,73.00416323148359
244,82.69394302073437
245,73.50590191792176
246,73.27000345447551
247,82.53119044365293
248,72.94376387964012
249,82.75270219991619
250,91.76984116069248
251,101.31788495652832
252,91.37890532147692
253,101.16913687422618
254,92.21925180475495
255,73.72127011584462
256,73.1555906965602
257,73.29017813739189
258,82.80156765591747
259,101.0046686850765
260,82.71269325891117
261,82.33242275585671
262,73.64120614934322
263,110.55545654192136
264,82.88409402559772
265,101.40721070641503
266,92.22181281962096
267,73.31315799322198
268,92.05611630379072
269,92.15733822788097
270,92.22544357030415
271,92.16701498226384
272,110.92843550624862
273,184.8156874320812
274,101.49654566130344
