,ep_score
0,82.8683992940555
1,92.25342612542184
2,82.85911421865578
3,92.51818670790782
4,82.85959956735346
5,101.43722397597867
6,120.41486783240748
7,91.58459389522396
8,120.29794178182611
9,82.57054604045317
10,92.15415864093453
11,100.7237702043662
12,82.12292288953239
13,91.94241496780626
14,82.05826907598934
15,91.95268482784641
16,82.47840599893149
17,73.14237400642514
18,73.23677490892429
19,73.2066342116622
20,91.58782359730002
21,110.73273251848309
22,82.8589052734272
23,54.73483319777192
24,82.3030228245433
25,73.05659898466548
26,64.09841771457226
27,82.50164289245015
28,72.8948611590711
29,82.43791644742078
30,82.46893268497426
31,101.51445945119312
32,82.35338662717295
33,101.45733301383139
34,92.21406051205783
35,73.52527646972896
36,82.73679627412122
37,82.55463811257594
38,101.29299599331775
39,82.76088892380308
40,82.94474780284158
41,91.88416196119103
42,91.6939434697732
43,120.07087745462431
44,92.05482191711975
45,73.34080834546255
46,82.03184755783356
47,91.93992113599458
48,82.54078810298975
49,82.24145703571057
50,82.6937096246638
51,91.8238326680088
52,72.8478891897872
53,64.219114494709
54,82.4757042048557
55,64.23397023800526
56,72.98417285963703
57,82.31486801538993
58,73.32408541899532
59,73.40907795870345
60,54.719687702743656
61,63.790271832908516
62,64.2247530676867
63,73.39806168871281
64,63.97319745738972
65,73.58719097202989
66,64.14515794318527
67,64.0485184872517
68,73.22865788009604
69,82.38250427765982
70,64.1627881880552
71,63.76915299700567
72,73.16311685240954
73,73.28493744131953
74,63.7937636873616
75,82.75400985879226
76,64.07834663159696
77,73.15333234065096
78,82.90098341699303
79,63.915078957809364
80,73.32756510533447
81,64.05455702948889
82,73.4254817773499
83,82.83201167362839
84,64.10258735286986
85,73.5354007321931
86,73.19321142177935
87,73.26707234022709
88,82.39490323323328
89,73.32950702180688
90,101.58905036576883
91,82.09066906237359
92,63.99549607473513
93,64.07177947861916
94,91.82367496900606
95,73.65294665112035
96,73.11260932092449
97,82.27668106750025
98,101.48670478095488
99,91.76805137419328
100,82.676061789272
101,91.56714745292946
102,73.07215128212893
103,73.54483797931961
104,72.97049946911868
105,92.07715139459006
106,82.40467386810472
107,82.45810049107413
108,91.51379343105357
109,72.93722471057141
110,92.13097490978964
111,82.63784287783028
112,82.7076993631749
113,73.78700786653867
114,82.4717642981995
115,91.9371126354737
116,64.24221388679506
117,64.16653594178834
118,82.77270824979969
119,91.66173378145415
120,64.20324906616877
121,73.5556164194274
122,73.32707655018214
123,73.58068069365264
124,73.51319738274495
125,64.19741086192444
126,110.50097024953182
127,110.5800324696564
128,73.2665525361412
129,91.83299077062819
130,64.28518612109302
131,92.27047563657189
132,91.72145350160748
133,91.86792483384986
134,82.86646017992578
135,91.9602235527589
136,100.95634157778153
137,91.80465105515465
138,101.09576712197222
139,73.55049651884704
140,91.96653227324614
141,101.31920876124116
142,73.78321691165092
143,101.04469042423648
144,100.93851619454571
145,129.6999635255235
146,139.01052740391629
147,119.3973427647062
148,91.72279923612554
149,101.104596708109
150,148.243347086182
151,176.13219005127064
152,73.63701817421624
153,110.1326153591156
154,120.55034750380301
155,156.9767628827935
156,119.64907235480888
157,148.70237882930334
158,138.12927581197073
159,120.27692667351221
160,82.53258829661205
161,83.03893325340121
162,101.54892088771106
163,111.17028856047114
164,101.46982847894375
165,110.97929200252264
166,129.0361861604263
167,111.04162406060352
168,110.72278595300607
169,83.05098417586734
